"STCD","TM","Z1","Z2","ZQ","ZV","WPTN","WPTN2","INSERTTM"
"10001234",2020-05-30 17:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 18:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 19:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 20:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 21:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 22:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-30 23:00:00.000,0.6180,3.675,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 00:00:00.000,0.6180,3.676,,,6,5,2021-01-18 10:32:50.887
"10001234",2020-05-31 01:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 02:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 03:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 04:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 05:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 06:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 07:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 08:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 09:00:00.000,0.6180,,,,6,,2021-01-18 10:32:50.887
"10001234",2020-05-31 10:00:00.000,0.6180,3.676,,,6,,2021-01-18 10:32:50.887
"10001234",2020-05-31 11:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 12:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 13:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 14:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 15:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
"10001234",2020-05-31 16:00:00.000,0.6180,3.676,,,6,6,2021-01-18 10:32:50.887
